date,state,district,age_0_5,age_5_17,age_18_greater,total_enrolment
2025-01-06,Haryana,Panipat,776,87,14,877
2025-01-06,Haryana,Rohtak,420,56,52,528
2025-01-06,Haryana,Sonipat,360,46,23,429
2025-01-06,Jharkhand,Chatra,246,218,10,474
2025-01-06,Jharkhand,Dumka,74,110,14,198
2025-01-06,Jharkhand,Gumla,228,131,10,369
2025-01-06,Jharkhand,Khunti,91,148,11,250
2025-01-06,Jharkhand,Lohardaga,165,174,21,360
2025-01-06,Jharkhand,Pakur,501,590,16,1107
2025-01-06,Jharkhand,Ranchi,259,273,34,566
2025-01-06,Karnataka,Bengaluru Rural,511,312,311,1134
2025-01-06,Karnataka,Bengaluru Urban,5062,3223,1838,10123
2025-01-06,Karnataka,Raichur,290,127,11,428
2025-01-06,Kerala,Ernakulam,70,58,11,139
2025-01-06,Kerala,Thrissur,15,22,10,47
2025-01-06,Madhya Pradesh,Alirajpur,376,586,84,1046
2025-01-06,Madhya Pradesh,Ashoknagar,437,408,23,868
2025-01-06,Madhya Pradesh,Barwani,1067,1106,60,2233
2025-01-06,Madhya Pradesh,Bhind,507,328,50,885
2025-01-06,Madhya Pradesh,Bhopal,690,115,28,833
2025-01-06,Madhya Pradesh,Burhanpur,1142,574,61,1777
2025-01-06,Madhya Pradesh,Chhatarpur,272,401,41,714
2025-01-06,Madhya Pradesh,Dhar,892,570,65,1527
2025-01-06,Madhya Pradesh,Gwalior,1064,789,77,1930
2025-01-06,Madhya Pradesh,Indore,411,138,12,561
2025-01-06,Madhya Pradesh,Jhabua,261,628,10,899
2025-01-06,Madhya Pradesh,Katni,195,88,10,293
2025-01-06,Madhya Pradesh,Khargone,242,258,26,526
2025-01-06,Madhya Pradesh,Morena,1327,872,70,2269
2025-01-06,Madhya Pradesh,Sagar,131,53,17,201
2025-01-06,Madhya Pradesh,Sheopur,368,430,11,809
2025-01-06,Madhya Pradesh,Shivpuri,326,430,27,783
2025-01-06,Maharashtra,Amravati,280,77,11,368
2025-01-06,Maharashtra,Beed,659,294,46,999
2025-01-06,Maharashtra,Buldhana,306,51,11,368
2025-01-06,Maharashtra,Chandrapur,198,24,10,232
2025-01-06,Maharashtra,Dhule,793,484,211,1488
2025-01-06,Maharashtra,Hingoli,261,62,14,337
2025-01-06,Maharashtra,Latur,390,140,15,545
2025-01-06,Maharashtra,Nanded,432,124,28,584
2025-01-06,Maharashtra,Palghar,252,252,10,514
2025-01-06,Maharashtra,Pune,142,83,11,236
2025-01-06,Maharashtra,Sangli,240,105,11,356
2025-01-06,Maharashtra,Satara,136,55,10,201
2025-01-06,Maharashtra,Thane,2432,1767,222,4421
2025-01-06,Manipur,Churachandpur,91,499,13,603
2025-01-06,Meghalaya,East Garo Hills,70,469,341,880
2025-01-06,Meghalaya,East Jaintia Hills,96,414,308,818
2025-01-06,Meghalaya,Ri Bhoi,69,398,316,783
2025-01-06,Meghalaya,South Garo Hills,42,197,312,551
2025-01-06,Meghalaya,South West Garo Hills,264,209,145,618
2025-01-06,Meghalaya,South West Khasi Hills,54,184,146,384
2025-01-06,Meghalaya,West Garo Hills,521,992,854,2367
2025-01-06,Meghalaya,West Jaintia Hills,192,1017,634,1843
2025-01-06,Meghalaya,West Khasi Hills,129,1296,752,2177
2025-01-06,Mizoram,Champhai,86,26,26,138
2025-01-06,Mizoram,Lawngtlai,119,43,11,173
2025-01-06,Nagaland,Dimapur,105,240,32,377
2025-01-06,Nagaland,Mon,39,121,14,174
2025-01-06,Nagaland,Peren,37,141,10,188
2025-01-06,Punjab,Hoshiarpur,234,59,20,313
2025-01-06,Punjab,Kapurthala,182,67,68,317
2025-01-06,Punjab,Ludhiana,1095,645,90,1830
2025-01-06,Rajasthan,Alwar,670,240,13,923
2025-01-06,Rajasthan,Barmer,684,259,10,953
2025-01-06,Rajasthan,Bhilwara,430,117,20,567
2025-01-06,Rajasthan,Bikaner,721,539,33,1293
2025-01-06,Rajasthan,Churu,253,269,13,535
2025-01-06,Rajasthan,Jaisalmer,46,74,14,134
2025-01-06,Rajasthan,Jodhpur,520,204,27,751
2025-01-06,Rajasthan,Nagaur,554,363,10,927
2025-01-06,Rajasthan,Sirohi,216,289,28,533
2025-01-06,Tamil Nadu,Kallakurichi,165,55,23,243
2025-01-06,Tamil Nadu,Madurai,62,14,12,88
2025-01-06,Tamil Nadu,Ramanathapuram,92,38,22,152
2025-01-06,Tamil Nadu,Salem,335,95,64,494
2025-01-06,Tamil Nadu,Sivaganga,70,13,10,93
2025-01-06,Tamil Nadu,Vellore,367,102,41,510
2025-01-06,Telangana,Hyderabad,690,479,49,1218
2025-01-06,Tripura,Dhalai,60,87,20,167
2025-01-06,Uttar Pradesh,Agra,1775,1860,154,3789
2025-01-06,Uttar Pradesh,Aligarh,1247,1291,97,2635
2025-01-06,Uttar Pradesh,Amroha,329,240,10,579
2025-01-06,Uttar Pradesh,Ayodhya,38,32,12,82
2025-01-06,Uttar Pradesh,Azamgarh,109,333,10,452
2025-01-06,Uttar Pradesh,Baghpat,61,171,12,244
2025-01-06,Uttar Pradesh,Bahraich,1183,2599,287,4069
2025-01-06,Uttar Pradesh,Balrampur,150,497,16,663
2025-01-06,Uttar Pradesh,Banda,324,451,12,787
2025-01-06,Uttar Pradesh,Bareilly,1242,1198,75,2515
2025-01-06,Uttar Pradesh,Budaun,210,353,12,575
2025-01-06,Uttar Pradesh,Bulandshahr,166,297,14,477
2025-01-06,Uttar Pradesh,Chandauli,138,314,15,467
2025-01-06,Uttar Pradesh,Farrukhabad,73,102,11,186
2025-01-06,Uttar Pradesh,Fatehpur,251,344,14,609
2025-01-06,Uttar Pradesh,Firozabad,1568,809,21,2398
2025-01-06,Uttar Pradesh,Gautam Buddha Nagar,805,1017,87,1909
2025-01-06,Uttar Pradesh,Ghaziabad,1145,1293,42,2480
2025-01-06,Uttar Pradesh,Gorakhpur,213,572,41,826
2025-01-06,Uttar Pradesh,Hardoi,1123,1368,44,2535
2025-01-06,Uttar Pradesh,Hathras,174,282,12,468
2025-01-06,Uttar Pradesh,Jalaun,228,277,16,521
2025-01-06,Uttar Pradesh,Kanpur Nagar,347,597,39,983
2025-01-06,Uttar Pradesh,Kheri,358,491,33,882
2025-01-06,Uttar Pradesh,Lucknow,81,123,19,223
2025-01-06,Uttar Pradesh,Maharajganj,95,362,31,488
2025-01-06,Uttar Pradesh,Mainpuri,327,443,13,783
2025-01-06,Uttar Pradesh,Mathura,467,890,32,1389
2025-01-06,Uttar Pradesh,Meerut,79,168,10,257
2025-01-06,Uttar Pradesh,Moradabad,1067,731,28,1826
2025-01-06,Uttar Pradesh,Pilibhit,1026,628,25,1679
2025-01-06,Uttar Pradesh,Rampur,694,751,21,1466
2025-01-06,Uttar Pradesh,Saharanpur,929,585,14,1528
2025-01-06,Uttar Pradesh,Shahjahanpur,736,918,55,1709
2025-01-06,Uttar Pradesh,Shravasti,326,564,49,939
2025-01-06,Uttar Pradesh,Sitapur,998,1134,87,2219
2025-01-06,Uttar Pradesh,Sultanpur,130,223,10,363
2025-01-06,Uttar Pradesh,Unnao,497,892,57,1446
2025-01-06,Uttar Pradesh,Varanasi,297,602,15,914
2025-01-06,Uttarakhand,Dehradun,160,80,54,294
2025-01-06,West Bengal,Alipurduar,207,352,74,633
2025-01-06,West Bengal,Birbhum,139,65,17,221
2025-01-06,West Bengal,Darjeeling,203,316,166,685
2025-01-06,West Bengal,Jalpaiguri,74,176,65,315
2025-01-06,West Bengal,Kolkata,221,328,87,636
2025-01-06,West Bengal,Malda,115,127,10,252
2025-01-06,West Bengal,Nadia,280,176,72,528
2025-01-06,West Bengal,Purba Bardhaman,28,18,12,58
2025-01-06,West Bengal,Uttar Dinajpur,1295,1253,118,2666
2025-01-07,Andhra Pradesh,Prakasam,91,108,38,237
2025-01-07,Arunachal Pradesh,Longding,46,322,33,401
2025-01-07,Arunachal Pradesh,West Kameng,43,30,10,83
2025-01-07,Assam,Baksa,110,71,39,220
2025-01-07,Assam,Barpeta,3310,895,184,4389
2025-01-07,Assam,Bongaigaon,236,51,16,303
2025-01-07,Assam,Cachar,4026,1357,490,5873
2025-01-07,Assam,Chirang,893,364,52,1309
2025-01-07,Assam,Darrang,190,56,11,257
2025-01-07,Assam,Dhemaji,1625,576,337,2538
2025-01-07,Assam,Dhubri,774,306,27,1107
2025-01-07,Assam,Dibrugarh,1455,488,541,2484
2025-01-07,Assam,Dima Hasao,83,51,14,148
2025-01-07,Assam,Goalpara,2119,590,189,2898
2025-01-07,Assam,Golaghat,1617,1002,850,3469
2025-01-07,Assam,Hailakandi,683,287,46,1016
2025-01-07,Assam,Hojai,1750,350,23,2123
2025-01-07,Assam,Jorhat,633,323,415,1371
2025-01-07,Assam,Kamrup,2813,736,255,3804
2025-01-07,Assam,Karimganj,1931,1057,183,3171
2025-01-07,Assam,Kokrajhar,284,173,119,576
2025-01-07,Assam,Lakhimpur,536,216,159,911
2025-01-07,Assam,Majuli,154,45,11,210
2025-01-07,Assam,Nagaon,1553,735,132,2420
2025-01-07,Assam,Sivasagar,167,80,95,342
2025-01-07,Assam,Sonitpur,641,279,110,1030
2025-01-07,Assam,Tinsukia,1074,827,606,2507
2025-01-07,Assam,West Karbi Anglong,116,148,118,382
2025-01-07,Bihar,Araria,166,108,14,288
2025-01-07,Bihar,Arwal,60,432,13,505
2025-01-07,Bihar,Banka,148,269,11,428
2025-01-07,Bihar,Begusarai,377,372,13,762
2025-01-07,Bihar,Bhagalpur,184,358,15,557
2025-01-07,Bihar,Bhojpur,184,626,13,823
2025-01-07,Bihar,Gaya,546,2601,65,3212
2025-01-07,Bihar,Gopalganj,882,1961,48,2891
2025-01-07,Bihar,Jehanabad,27,219,10,256
2025-01-07,Bihar,Lakshisarai,607,972,29,1608
2025-01-07,Bihar,Madhubani,858,1181,102,2141
2025-01-07,Bihar,Munger,241,445,13,699
2025-01-07,Bihar,Muzaffarpur,892,1217,40,2149
2025-01-07,Bihar,Nalanda,434,1587,37,2058
2025-01-07,Bihar,Nawada,616,2933,123,3672
2025-01-07,Bihar,Patna,508,1551,51,2110
2025-01-07,Bihar,Purnia,872,1017,35,1924
2025-01-07,Bihar,Saharsa,569,627,42,1238
2025-01-07,Bihar,Samastipur,513,488,13,1014
2025-01-07,Bihar,Saran,607,1872,52,2531
2025-01-07,Bihar,Sitamarhi,3852,4519,746,9117
2025-01-07,Bihar,Siwan,192,414,12,618
2025-01-07,Chhattisgarh,Bijapur,802,346,243,1391
2025-01-07,Chhattisgarh,Bilaspur,1156,309,11,1476
2025-01-07,Chhattisgarh,Durg,385,94,16,495
2025-01-07,Chhattisgarh,Raigarh,1318,181,23,1522
2025-01-07,Chhattisgarh,Sukma,151,178,34,363
2025-01-07,Delhi,Central Delhi,773,328,51,1152
2025-01-07,Delhi,East Delhi,1319,504,55,1878
2025-01-07,Delhi,New Delhi,581,354,156,1091
2025-01-07,Delhi,North Delhi,563,309,29,901
2025-01-07,Delhi,North East Delhi,2868,1583,31,4482
2025-01-07,Delhi,North West Delhi,858,267,46,1171
2025-01-07,Delhi,Shahdara,545,239,15,799
2025-01-07,Delhi,South Delhi,794,321,139,1254
2025-01-07,Delhi,South West Delhi,468,207,29,704
2025-01-07,Delhi,West Delhi,3799,1364,189,5352
2025-01-07,Goa,North Goa,21,10,11,42
2025-01-07,Gujarat,Ahmedabad,397,389,36,822
2025-01-07,Gujarat,Amreli,558,151,60,769
2025-01-07,Gujarat,Anand,802,192,115,1109
2025-01-07,Gujarat,Aravalli,476,103,22,601
2025-01-07,Gujarat,Bhavnagar,1614,403,127,2144
2025-01-07,Gujarat,Botad,800,246,44,1090
2025-01-07,Gujarat,Dang,309,107,92,508
2025-01-07,Gujarat,Devbhumi Dwarka,359,163,55,577
2025-01-07,Gujarat,Gandhinagar,322,96,129,547
2025-01-07,Gujarat,Gir Somnath,1000,287,57,1344
2025-01-07,Gujarat,Jamnagar,764,195,55,1014
2025-01-07,Gujarat,Kheda,444,200,38,682
2025-01-07,Gujarat,Mahisagar,369,162,33,564
2025-01-07,Gujarat,Morbi,1789,825,215,2829
2025-01-07,Gujarat,Navsari,191,47,19,257
2025-01-07,Gujarat,Patan,1741,1178,232,3151
2025-01-07,Gujarat,Porbandar,450,89,56,595
2025-01-07,Gujarat,Rajkot,2567,1437,200,4204
2025-01-07,Gujarat,Surat,2694,1581,81,4356
2025-01-07,Gujarat,Surendranagar,658,574,78,1310
2025-01-07,Gujarat,Vadodara,507,217,60,784
2025-01-07,Gujarat,Valsad,581,261,30,872
2025-01-07,Haryana,Faridabad,2678,733,54,3465
2025-01-07,Haryana,Gurugram,1252,399,113,1764
2025-01-07,Haryana,Panipat,1344,169,10,1523
2025-01-07,Himachal Pradesh,Kullu,57,24,33,114
2025-01-07,Jammu And Kashmir,Doda,261,260,17,538
2025-01-07,Jammu And Kashmir,Shopian,308,84,20,412
2025-01-07,Jharkhand,Chatra,330,161,10,501
2025-01-07,Jharkhand,Dhanbad,782,722,34,1538
2025-01-07,Jharkhand,Dumka,61,117,10,188
2025-01-07,Jharkhand,East Singhbhum,1028,646,66,1740
2025-01-07,Jharkhand,Giridih,871,921,27,1819
2025-01-07,Jharkhand,Gumla,383,286,23,692
2025-01-07,Jharkhand,Khunti,146,196,14,356
2025-01-07,Jharkhand,Pakur,994,1023,11,2028
2025-01-07,Jharkhand,Ranchi,792,682,121,1595
2025-01-07,Jharkhand,West Singhbhum,320,440,16,776
2025-01-07,Karnataka,Bengaluru Rural,927,417,310,1654
2025-01-07,Karnataka,Bengaluru Urban,6740,3752,1727,12219
2025-01-07,Karnataka,Bidar,107,52,10,169
2025-01-07,Karnataka,Mysuru,349,138,80,567
2025-01-07,Karnataka,Ramanagara,168,24,12,204
2025-01-07,Kerala,Ernakulam,87,111,26,224
2025-01-07,Kerala,Kannur,17,38,15,70
2025-01-07,Kerala,Thiruvananthapuram,54,67,59,180
2025-01-07,Madhya Pradesh,Alirajpur,498,884,93,1475
2025-01-07,Madhya Pradesh,Ashoknagar,1157,915,71,2143
2025-01-07,Madhya Pradesh,Balaghat,288,40,10,338
2025-01-07,Madhya Pradesh,Barwani,3561,3348,310,7219
2025-01-07,Madhya Pradesh,Betul,713,212,43,968
2025-01-07,Madhya Pradesh,Bhind,2108,1743,204,4055
2025-01-07,Madhya Pradesh,Bhopal,918,198,17,1133
2025-01-07,Madhya Pradesh,Burhanpur,1706,1124,146,2976
2025-01-07,Madhya Pradesh,Chhatarpur,1628,1844,114,3586
2025-01-07,Madhya Pradesh,Datia,435,384,20,839
2025-01-07,Madhya Pradesh,Dewas,544,292,13,849
2025-01-07,Madhya Pradesh,Dhar,518,380,24,922
2025-01-07,Madhya Pradesh,Guna,637,423,12,1072
2025-01-07,Madhya Pradesh,Gwalior,2413,1821,175,4409
2025-01-07,Madhya Pradesh,Indore,3340,1547,107,4994
2025-01-07,Madhya Pradesh,Jabalpur,361,87,14,462
2025-01-07,Madhya Pradesh,Jhabua,908,1760,93,2761
2025-01-07,Madhya Pradesh,Katni,441,264,12,717
2025-01-07,Madhya Pradesh,Khandwa,586,233,12,831
2025-01-07,Madhya Pradesh,Khargone,2569,1929,226,4724
2025-01-07,Madhya Pradesh,Morena,3228,2669,176,6073
2025-01-07,Madhya Pradesh,Narsinghpur,312,189,13,514
2025-01-07,Madhya Pradesh,Panna,301,173,13,487
2025-01-07,Madhya Pradesh,Sagar,1201,320,51,1572
2025-01-07,Madhya Pradesh,Satna,488,121,20,629
2025-01-07,Madhya Pradesh,Sehore,1151,496,26,1673
2025-01-07,Madhya Pradesh,Sheopur,757,969,27,1753
2025-01-07,Madhya Pradesh,Shivpuri,617,705,42,1364
2025-01-07,Madhya Pradesh,Vidisha,1227,626,58,1911
2025-01-07,Maharashtra,Ahmednagar,182,158,28,368
2025-01-07,Maharashtra,Akola,390,205,42,637
2025-01-07,Maharashtra,Amravati,523,148,13,684
2025-01-07,Maharashtra,Aurangabad,2262,1549,24,3835
2025-01-07,Maharashtra,Beed,1472,739,72,2283
2025-01-07,Maharashtra,Buldhana,1103,276,83,1462
2025-01-07,Maharashtra,Chandrapur,306,86,11,403
2025-01-07,Maharashtra,Dhule,1410,1107,127,2644
2025-01-07,Maharashtra,Hingoli,2245,649,112,3006
2025-01-07,Maharashtra,Jalgaon,1065,343,55,1463
2025-01-07,Maharashtra,Latur,566,225,28,819
2025-01-07,Maharashtra,Mumbai Suburban,3187,2177,207,5571
2025-01-07,Maharashtra,Nagpur,904,225,37,1166
2025-01-07,Maharashtra,Nanded,1295,462,46,1803
2025-01-07,Maharashtra,Nandurbar,2031,994,75,3100
2025-01-07,Maharashtra,Nashik,2729,1775,111,4615
2025-01-07,Maharashtra,Osmanabad,275,105,10,390
2025-01-07,Maharashtra,Palghar,584,607,26,1217
2025-01-07,Maharashtra,Pune,3645,1552,291,5488
2025-01-07,Maharashtra,Raigad,845,296,25,1166
2025-01-07,Maharashtra,Sangli,958,588,48,1594
2025-01-07,Maharashtra,Satara,327,116,16,459
2025-01-07,Maharashtra,Solapur,355,172,34,561
2025-01-07,Maharashtra,Thane,4036,3165,142,7343
2025-01-07,Maharashtra,Washim,378,68,11,457
2025-01-07,Maharashtra,Yavatmal,858,405,39,1302
2025-01-07,Manipur,Churachandpur,348,1265,13,1626
2025-01-07,Meghalaya,East Garo Hills,73,606,387,1066
2025-01-07,Meghalaya,East Jaintia Hills,200,571,516,1287
2025-01-07,Meghalaya,North Garo Hills,22,97,125,244
2025-01-07,Meghalaya,Ri Bhoi,318,1160,946,2424
2025-01-07,Meghalaya,South Garo Hills,44,206,236,486
2025-01-07,Meghalaya,South West Garo Hills,370,272,173,815
2025-01-07,Meghalaya,South West Khasi Hills,137,283,326,746
2025-01-07,Meghalaya,West Garo Hills,893,1870,1534,4297
2025-01-07,Meghalaya,West Jaintia Hills,224,1089,883,2196
2025-01-07,Meghalaya,West Khasi Hills,442,1998,1179,3619
2025-01-07,Mizoram,Champhai,95,57,20,172
2025-01-07,Mizoram,Kolasib,44,21,20,85
2025-01-07,Mizoram,Lawngtlai,240,59,31,330
2025-01-07,Mizoram,Lunglei,83,32,20,135
2025-01-07,Mizoram,Saiha,87,48,18,153
2025-01-07,Nagaland,Dimapur,246,456,82,784
2025-01-07,Nagaland,Kiphire,46,233,26,305
2025-01-07,Nagaland,Kohima,74,154,11,239
2025-01-07,Nagaland,Longleng,47,284,20,351
2025-01-07,Nagaland,Mokokchung,73,134,13,220
2025-01-07,Nagaland,Mon,258,676,69,1003
2025-01-07,Nagaland,Peren,36,105,18,159
2025-01-07,Nagaland,Tuensang,96,385,30,511
2025-01-07,Nagaland,Wokha,40,191,17,248
2025-01-07,Nagaland,Zunheboto,48,277,24,349
2025-01-07,Odisha,Khordha,37,37,13,87
2025-01-07,Odisha,Nabarangpur,327,103,12,442
2025-01-07,Punjab,Amritsar,1293,400,24,1717
2025-01-07,Punjab,Gurdaspur,549,99,10,658
2025-01-07,Punjab,Hoshiarpur,277,66,22,365
2025-01-07,Punjab,Kapurthala,324,74,177,575
2025-01-07,Punjab,Ludhiana,2012,1133,221,3366
2025-01-07,Punjab,Patiala,766,237,18,1021
2025-01-07,Punjab,Tarn Taran,341,34,11,386
2025-01-07,Rajasthan,Ajmer,673,241,18,932
2025-01-07,Rajasthan,Alwar,1837,879,41,2757
2025-01-07,Rajasthan,Baran,336,91,10,437
2025-01-07,Rajasthan,Bharatpur,1219,758,21,1998
2025-01-07,Rajasthan,Bhilwara,477,332,22,831
2025-01-07,Rajasthan,Bikaner,763,452,30,1245
2025-01-07,Rajasthan,Bundi,121,85,17,223
2025-01-07,Rajasthan,Chittorgarh,835,701,40,1576
2025-01-07,Rajasthan,Churu,1072,1028,50,2150
2025-01-07,Rajasthan,Dholpur,467,247,13,727
2025-01-07,Rajasthan,Hanumangarh,456,284,11,751
2025-01-07,Rajasthan,Jaipur,2242,1110,86,3438
2025-01-07,Rajasthan,Jalore,296,181,13,490
2025-01-07,Rajasthan,Jodhpur,1722,828,66,2616
2025-01-07,Rajasthan,Karauli,612,323,11,946
2025-01-07,Rajasthan,Nagaur,870,660,21,1551
2025-01-07,Rajasthan,Sawai Madhopur,593,307,10,910
2025-01-07,Rajasthan,Sikar,461,178,11,650
2025-01-07,Rajasthan,Sirohi,1174,1471,72,2717
2025-01-07,Rajasthan,Tonk,635,332,19,986
2025-01-07,Rajasthan,Udaipur,511,323,21,855
2025-01-07,Tamil Nadu,Chengalpattu,138,62,26,226
2025-01-07,Tamil Nadu,Chennai,231,136,33,400
2025-01-07,Tamil Nadu,Thiruvallur,261,75,10,346
2025-01-07,Telangana,Bhadradri Kothagudem,507,109,23,639
2025-01-07,Telangana,Hyderabad,5199,1820,233,7252
2025-01-07,Telangana,Ranga Reddy,181,93,10,284
2025-01-07,Tripura,Gomati,69,45,10,124
2025-01-07,Tripura,North Tripura,124,75,17,216
2025-01-07,Tripura,Sepahijala,166,144,15,325
2025-01-07,Uttar Pradesh,Agra,2371,2123,75,4569
2025-01-07,Uttar Pradesh,Aligarh,3024,3256,128,6408
2025-01-07,Uttar Pradesh,Ayodhya,262,324,17,603
2025-01-07,Uttar Pradesh,Azamgarh,1034,2456,77,3567
2025-01-07,Uttar Pradesh,Baghpat,118,280,15,413
2025-01-07,Uttar Pradesh,Bahraich,3919,6096,532,10547
2025-01-07,Uttar Pradesh,Balrampur,500,1822,58,2380
2025-01-07,Uttar Pradesh,Banda,401,753,11,1165
2025-01-07,Uttar Pradesh,Barabanki,1040,692,52,1784
2025-01-07,Uttar Pradesh,Bareilly,1671,1356,45,3072
2025-01-07,Uttar Pradesh,Budaun,1617,1656,53,3326
2025-01-07,Uttar Pradesh,Bulandshahr,604,749,11,1364
2025-01-07,Uttar Pradesh,Chandauli,609,949,47,1605
2025-01-07,Uttar Pradesh,Deoria,130,240,11,381
2025-01-07,Uttar Pradesh,Etah,2059,1625,48,3732
2025-01-07,Uttar Pradesh,Etawah,551,456,16,1023
2025-01-07,Uttar Pradesh,Fatehpur,1271,1283,86,2640
2025-01-07,Uttar Pradesh,Firozabad,1940,1040,10,2990
2025-01-07,Uttar Pradesh,Gautam Buddha Nagar,1392,1633,150,3175
2025-01-07,Uttar Pradesh,Ghaziabad,1776,1881,59,3716
2025-01-07,Uttar Pradesh,Gonda,1120,1506,96,2722
2025-01-07,Uttar Pradesh,Gorakhpur,1187,2262,130,3579
2025-01-07,Uttar Pradesh,Hapur,1010,770,11,1791
2025-01-07,Uttar Pradesh,Hardoi,4089,4330,75,8494
2025-01-07,Uttar Pradesh,Jaunpur,262,766,38,1066
2025-01-07,Uttar Pradesh,Jhansi,78,76,13,167
2025-01-07,Uttar Pradesh,Kannauj,425,628,29,1082
2025-01-07,Uttar Pradesh,Kanpur Dehat,803,1060,48,1911
2025-01-07,Uttar Pradesh,Kanpur Nagar,1289,1946,85,3320
2025-01-07,Uttar Pradesh,Kasganj,1047,1168,33,2248
2025-01-07,Uttar Pradesh,Kaushambi,583,509,21,1113
2025-01-07,Uttar Pradesh,Kheri,2068,2463,98,4629
2025-01-07,Uttar Pradesh,Lucknow,1340,1322,88,2750
2025-01-07,Uttar Pradesh,Maharajganj,1186,2920,103,4209
2025-01-07,Uttar Pradesh,Mainpuri,958,1349,56,2363
2025-01-07,Uttar Pradesh,Mathura,133,151,10,294
2025-01-07,Uttar Pradesh,Meerut,2293,1831,60,4184
2025-01-07,Uttar Pradesh,Moradabad,2722,1295,34,4051
2025-01-07,Uttar Pradesh,Muzaffarnagar,1025,604,32,1661
2025-01-07,Uttar Pradesh,Pilibhit,1622,1108,36,2766
2025-01-07,Uttar Pradesh,Prayagraj,503,540,23,1066
2025-01-07,Uttar Pradesh,Rampur,3375,2652,127,6154
2025-01-07,Uttar Pradesh,Saharanpur,2054,852,14,2920
2025-01-07,Uttar Pradesh,Sambhal,339,200,11,550
2025-01-07,Uttar Pradesh,Shahjahanpur,4039,3765,121,7925
2025-01-07,Uttar Pradesh,Shravasti,541,1006,49,1596
2025-01-07,Uttar Pradesh,Sitapur,4236,3712,168,8116
2025-01-07,Uttar Pradesh,Sultanpur,471,652,41,1164
2025-01-07,Uttar Pradesh,Unnao,1408,1887,49,3344
2025-01-07,Uttar Pradesh,Varanasi,2392,3993,268,6653
2025-01-07,Uttarakhand,Dehradun,1298,323,10,1631
2025-01-07,Uttarakhand,Haridwar,565,156,11,732
2025-01-07,West Bengal,Alipurduar,646,840,145,1631
2025-01-07,West Bengal,Birbhum,575,159,35,769
2025-01-07,West Bengal,Dakshin Dinajpur,707,256,34,997
2025-01-07,West Bengal,Darjeeling,607,694,184,1485
2025-01-07,West Bengal,Hooghly,177,111,12,300
2025-01-07,West Bengal,Howrah,149,200,12,361
2025-01-07,West Bengal,Jalpaiguri,234,344,65,643
2025-01-07,West Bengal,Kalimpong,78,77,34,189
2025-01-07,West Bengal,Kolkata,277,407,131,815
2025-01-07,West Bengal,Nadia,1312,556,187,2055
2025-01-07,West Bengal,Uttar Dinajpur,5157,3588,189,8934
2025-01-09,Andaman And Nicobar Islands,Nicobar,10,2,0,12
2025-01-09,Andaman And Nicobar Islands,North And Middle Andaman,4,0,0,4
2025-01-09,Andaman And Nicobar Islands,South Andaman,9,0,0,9
2025-01-09,Andhra Pradesh,Alluri Sitharama Raju,13,0,0,13
2025-01-09,Andhra Pradesh,Anakapalli,13,0,0,13
2025-01-09,Andhra Pradesh,Ananthapuramu,41,2,0,43
2025-01-09,Andhra Pradesh,Annamayya,11,0,0,11
2025-01-09,Andhra Pradesh,Bapatla,6,1,0,7
2025-01-09,Andhra Pradesh,Chittoor,121,9,0,130
2025-01-09,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,8,2,0,10
2025-01-09,Andhra Pradesh,East Godavari,125,10,1,136
2025-01-09,Andhra Pradesh,Eluru,5,0,0,5
2025-01-09,Andhra Pradesh,Guntur,124,22,0,146
2025-01-09,Andhra Pradesh,Kakinada,14,3,0,17
2025-01-09,Andhra Pradesh,Krishna,94,11,1,106
2025-01-09,Andhra Pradesh,Kurnool,195,21,0,216
2025-01-09,Andhra Pradesh,Nandyal,18,1,0,19
2025-01-09,Andhra Pradesh,Palnadu,14,2,0,16
2025-01-09,Andhra Pradesh,Parvathipuram Manyam,5,0,0,5
2025-01-09,Andhra Pradesh,Prakasam,125,25,1,151
2025-01-09,Andhra Pradesh,Sri Sathya Sai,11,1,0,12
2025-01-09,Andhra Pradesh,Srikakulam,81,5,0,86
2025-01-09,Andhra Pradesh,Tirupati,15,7,0,22
2025-01-09,Andhra Pradesh,Visakhapatnam,106,8,2,116
2025-01-09,Andhra Pradesh,Vizianagaram,60,4,0,64
2025-01-09,Andhra Pradesh,West Godavari,107,8,1,116
2025-01-09,Arunachal Pradesh,Anjaw,2,0,0,2
2025-01-09,Arunachal Pradesh,Changlang,26,3,0,29
2025-01-09,Arunachal Pradesh,East Kameng,2,1,0,3
2025-01-09,Arunachal Pradesh,East Siang,1,0,0,1
2025-01-09,Arunachal Pradesh,Kra Daadi,1,4,0,5
2025-01-09,Arunachal Pradesh,Kurung Kumey,3,0,0,3
2025-01-09,Arunachal Pradesh,Lohit,1,1,0,2
2025-01-09,Arunachal Pradesh,Longding,2,24,0,26
2025-01-09,Arunachal Pradesh,Lower Subansiri,1,4,0,5
2025-01-09,Arunachal Pradesh,Namsai,0,1,0,1
2025-01-09,Arunachal Pradesh,Papum Pare,5,4,0,9
2025-01-09,Arunachal Pradesh,Tawang,3,1,0,4
2025-01-09,Arunachal Pradesh,Upper Siang,0,1,0,1
2025-01-09,Arunachal Pradesh,Upper Subansiri,6,2,0,8
2025-01-09,Arunachal Pradesh,West Kameng,4,3,0,7
2025-01-09,Arunachal Pradesh,West Siang,8,3,0,11
